,target,age,internet_activity_score,employee_count,employees_count_mom_change,has_the_team_size_grown,last_funding_amount,number_of_investors_in_seed,number_of_investors_in_angel_and_or_vc,number_of_co-founders,number_of_of_advisors,team_size_senior_leadership,team_size_all_employees,prev_round_angel_venture,number_of_of_repeat_investors,number_of__sales_support_material,worked_in_top_companies,average_size_of_companies_worked_for_in_the_past,startup_presence,success_startup_presence,big_5_consulting,consulting_experience?,catering_to_product/service_across_verticals,focus_on_consumer_data?,subscription_based_business,capital_intensive,number_of__of_partners_of_company,crowdsourcing_based_business,crowdfunding_based_business,machine_learning_based_business,predictive_analytics_business,speech_analytics_business,prescriptive_analytics_business,big_data_business,cross-channel_analytics/_marketing_channels,owns_data,aggregator_market,top_forum_talk,founders_avg_exp,exposure_across_the_globe,breadth_of_experience_across_verticals,years_of_education,relevance_of_education_to_venture,relevance_of_experience_to_venture,degree_from_a_tier_1_or_tier_2_university?,renowned_in_professional_circle,experience_in_selling_and_building_products,experience_in_fortune_100_organizations,experience_in_fortune_500_organizations,top_management_similarity,founders_recognitions,number_of__of_research_publications,skills_score,team_composition_score,dificulty_of_obtaining_work_force,pricing_strategy,hyper_localisation,time_to_market_service_or_product,employee_benefits_and_salary_structures,long_term_relationship_with_other_founders,proprietary_or_patent_position_(competitive_position),barriers_of_entry_for_the_competitors,company_awards,controversial_history_of_founder_or_co_founder,legal_risk_and_intellectual_property,client_reputation,google_page_rank_of_company_website,analyse_unstructured_data,solutions_offered,invested_through_global_incubation_competitions?,industry_trend_in_investing,disruptiveness_of_technology,number_of_direct_competitors,avg_inv,tech_maturity_years,percent_skill_entrepreneurship,percent_skill_operations,percent_skill_engineering,percent_skill_marketing,percent_skill_leadership,percent_skill_data_science,percent_skill_business_strategy,percent_skill_product_management,percent_skill_sales,percent_skill_domain,percent_skill_law,percent_skill_consulting,percent_skill_finance,percent_skill_investment,renown_score,continent_of_company_asia,continent_of_company_europe,continent_of_company_north america,continent_of_company_south america,product_or_service_company?_both,product_or_service_company?_product,product_or_service_company?_service,focus_on_private_or_public_data?_both,focus_on_private_or_public_data?_no,focus_on_private_or_public_data?_private,focus_on_private_or_public_data?_public,focus_on_structured_or_unstructured_data_both,focus_on_structured_or_unstructured_data_no,focus_on_structured_or_unstructured_data_not applicable,focus_on_structured_or_unstructured_data_structured,focus_on_structured_or_unstructured_data_unstructured,cloud_or_platform_based_serive/product?_both,cloud_or_platform_based_serive/product?_cloud,cloud_or_platform_based_serive/product?_none,cloud_or_platform_based_serive/product?_platform,local_or_global_player_global,local_or_global_player_local,local_or_global_player_local  ,linear_or_non-linear_business_model_linear,linear_or_non-linear_business_model_non-linear,online_offline_both,online_offline_offline,online_offline_online,b2c_or_b2b_venture?_b2b,b2c_or_b2b_venture?_b2c,highest_education_bachelors,highest_education_masters,highest_education_phd,gartner_hype_cycle_stage_peak,gartner_hype_cycle_stage_plateau,gartner_hype_cycle_stage_slope,gartner_hype_cycle_stage_trigger,gartner_hype_cycle_stage_trough
32,1,4.0,983.0,115.0,6.0,1,20000000.0,2.0,3.0,3,2,5,132.0,1,3.0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,2,18.0,0,0,2,470.0,2,0.0,0.0,3,63.0,1,31.0,3,3,1,0,1,2,1,1,0,1,0,0,3,9355.0,0,0,1,4.0,3,0.0,12.0,2,12.5,0.0,6.25,50.0,0.0,18.75,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
33,1,3.0,68.0,9.0,13.0,1,2000000.0,0.0,0.0,3,0,4,8.0,0,0.0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,2,0,1,18.0,1,1,1,500.0,1,0.0,0.0,2,116.0,1,14.0,1,1,0,0,2,1,0,0,0,0,0,0,1,1024425.0,0,0,0,2.0,1,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
34,1,4.0,0.0,0.0,0.0,0,1000000.0,0.0,5.0,1,0,6,12.0,0,1.0,0,0,2,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,1,18.0,0,0,1,500.0,1,0.0,0.0,1,69.0,1,28.0,2,2,0,0,1,1,0,0,0,0,0,0,1,7941.0,0,0,0,2.0,1,0.0,9.375,2,11.11111111,0.0,27.77777778,22.22222222,0.0,11.11111111,5.555555556,5.555555556,0.0,5.555555556,0.0,0.0,5.555555556,5.555555556,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
35,1,2.0,75.0,14.0,0.0,1,2870890.0,0.0,3.0,2,6,4,13.0,0,0.0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,3,0,2,18.0,0,1,1,500.0,3,1.0,1.0,2,61.0,2,45.0,2,2,1,0,2,2,1,1,1,1,0,0,3,1951415.0,0,0,1,4.0,2,0.0,5.033333333,2,16.66666667,11.11111111,0.0,11.11111111,11.11111111,0.0,27.77777778,0.0,5.555555556,0.0,0.0,0.0,11.11111111,5.555555556,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
36,1,2.0,140.0,26.0,13.0,1,5200000.0,0.0,0.0,4,4,4,30.0,1,2.0,3,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,18.0,1,1,2,500.0,0,0.0,0.0,0,0.0,0,21.0,2,3,0,0,2,1,0,0,1,0,0,0,1,912860.0,0,1,0,4.0,2,0.0,7.1166666670000005,2,11.11111111,11.11111111,30.55555556,0.0,8.333333332999999,2.777777778,11.11111111,8.333333332999999,11.11111111,2.777777778,0.0,0.0,0.0,2.777777778,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
37,1,2.0,46.0,6.0,20.0,1,70000.0,4.0,0.0,2,3,2,4.0,0,1.0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,1,21.0,1,1,1,500.0,0,0.0,0.0,3,7.0,0,19.0,1,2,0,0,3,1,1,1,1,0,0,1,3,2439989.0,0,1,1,4.0,3,0.0,1.0,2,11.76470588,2.9411764710000003,11.76470588,8.823529412000001,0.0,2.9411764710000003,2.9411764710000003,0.0,2.9411764710000003,2.9411764710000003,0.0,0.0,0.0,2.9411764710000003,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
38,1,4.0,33.0,13.0,0.0,1,1000000.0,24.0,0.0,2,0,4,10.0,0,4.0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,2,18.0,0,1,1,500.0,0,0.0,0.0,0,1.0,0,13.0,1,3,0,0,2,1,0,0,0,0,0,0,1,3792883.0,0,1,0,4.0,3,3.0,9.822222222,3,7.142857143,14.28571429,7.142857143,0.0,7.142857143,0.0,14.28571429,7.142857143,14.28571429,14.28571429,0.0,0.0,7.142857143,7.142857143,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
39,1,4.0,56.0,7.0,0.0,0,450000.0,3.0,0.0,5,0,5,10.0,0,0.0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,18.0,1,1,1,500.0,2,1.0,1.0,0,245.0,0,13.0,2,2,1,0,1,3,0,0,0,0,0,0,1,4518529.0,1,1,0,3.0,3,3.0,14.0,2,8.225957049,3.333333333,5.93837535,39.37791783,10.52170868,4.7619047619999995,11.83706816,1.111111111,3.333333333,4.892623716,0.0,1.111111111,4.444444444,1.111111111,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
40,1,2.0,89.0,6.0,0.0,0,1000000.0,2.0,1.0,2,1,2,7.0,0,0.0,2,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,3,1,1,21.0,0,1,2,500.0,3,0.0,0.0,2,193.0,0,15.0,1,2,0,0,2,1,1,0,0,1,0,0,1,2219202.0,0,0,0,2.0,3,5.0,18.0,2,8.333333332999999,0.0,8.333333332999999,61.11111111,0.0,0.0,11.11111111,2.777777778,0.0,8.333333332999999,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
41,1,5.0,69.0,3.0,0.0,0,1000000.0,2.0,0.0,2,9,3,13.0,1,0.0,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,1,18.0,1,1,3,500.0,3,0.0,0.0,0,287.0,0,15.0,1,2,1,0,3,4,0,0,0,0,0,0,1,7941.0,0,1,0,2.0,3,5.0,10.0,2,5.882352941000001,0.0,17.64705882,5.882352941000001,0.0,5.882352941000001,2.9411764710000003,8.823529412000001,0.0,2.9411764710000003,0.0,0.0,0.0,0.0,5.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
42,1,3.0,374.0,57.0,-3.0,1,60000.0,1.0,0.0,0,8,3,57.0,0,0.0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,2,21.0,1,1,3,500.0,1,1.0,0.0,3,439.0,1,25.0,1,2,1,0,1,4,1,0,0,0,0,0,1,7941.0,0,0,1,2.0,3,3.0,12.0,3,16.66666667,0.0,0.0,5.555555556,16.66666667,5.555555556,38.88888889,0.0,0.0,16.66666667,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
43,1,6.0,40.0,12.0,0.0,1,2517424.0,0.0,0.0,3,0,6,50.0,0,1.0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,3,21.0,1,1,3,500.0,2,0.0,0.0,0,1.0,0,25.0,2,3,1,0,2,1,0,0,0,1,0,0,1,2607547.0,0,1,0,4.0,3,0.0,4.0,1,6.25,0.0,0.0,6.25,6.25,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,6.25,9.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
44,1,2.0,0.0,0.0,0.0,1,1000000.0,5.0,0.0,2,3,4,200.0,1,3.0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,1,21.0,1,0,3,500.0,3,1.0,0.0,2,201.0,2,20.0,2,2,0,0,3,1,0,0,1,0,0,0,1,375492.0,1,0,0,2.0,3,3.0,8.0,2,10.55555556,18.88888889,13.33333333,10.0,20.55555556,5.555555556,8.333333332999999,0.0,2.777777778,10.0,0.0,0.0,0.0,0.0,8.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
45,1,4.0,-24.0,25.0,0.0,1,1750000.0,0.0,0.0,4,10,6,23.0,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,25.0,0,0,3,500.0,0,0.0,0.0,0,0.0,0,12.0,1,3,1,0,2,1,0,0,1,0,0,0,1,1810474.0,1,1,0,4.0,3,0.0,7.0,2,18.18181818,0.0,36.36363636,0.0,0.0,18.18181818,0.0,0.0,0.0,27.27272727,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,1,3.0,295.0,35.0,0.0,1,3000000.0,0.0,1.0,2,2,2,32.0,0,0.0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,25.0,0,0,1,500.0,2,0.0,0.0,0,1.0,0,25.0,2,3,1,0,2,1,0,0,1,0,0,0,3,221783.0,1,1,0,4.0,3,0.0,3.0,2,0.0,0.0,64.70588235,0.0,0.0,26.47058824,5.882352941000001,2.9411764710000003,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
47,1,11.0,111.0,267.0,0.0,1,30000000.0,0.0,0.0,2,13,14,300.0,0,0.0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,3,1,2,18.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,2,2,0,0,2,2,0,0,1,0,0,0,2,1089377.0,0,1,0,4.0,3,0.0,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
48,1,14.0,160.0,594.0,3.0,1,25000000.0,0.0,0.0,2,0,9,616.0,0,0.0,3,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,3,1,3,18.0,1,1,3,500.0,3,0.0,0.0,3,9.0,0,51.5,3,3,0,0,1,1,1,0,0,1,0,0,3,213086.0,1,1,0,3.0,2,0.0,156.0,2,0.0,2.631578947,5.263157895,5.555555556,13.15789474,43.274853799999995,19.15204678,0.0,5.555555556,0.0,0.0,5.409356725,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
49,0,4.0,0.0,0.0,0.0,0,11000000.0,0.0,0.0,2,0,2,7.0,1,3.0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,2,18.0,1,1,4,500.0,2,0.0,1.0,2,126.0,2,32.0,1,2,1,0,1,1,0,0,0,0,0,1,1,375318.0,1,0,0,4.0,1,3.0,1.0,2,5.263157895,5.263157895,10.52631579,0.0,5.263157895,0.0,21.05263158,5.263157895,5.263157895,0.0,0.0,0.0,36.84210526,5.263157895,5.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
50,1,3.0,805.0,23.0,0.0,1,4000000.0,0.0,3.0,2,1,3,28.0,1,2.0,3,0,2,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,2,3,1,2,18.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,1,1,1,0,1,1,0,0,0,0,0,0,3,11967.0,0,1,0,4.0,3,0.0,4.583333333,3,17.64705882,0.0,5.882352941000001,29.41176471,0.0,11.76470588,11.76470588,5.882352941000001,0.0,17.64705882,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
51,1,5.0,-129.0,50.0,0.0,1,13000000.0,0.0,0.0,2,2,4,55.0,1,3.0,2,1,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,2,3,1,2,18.0,1,1,3,500.0,2,1.0,1.0,0,0.0,0,14.0,1,2,1,0,1,1,0,0,1,0,0,0,3,169460.0,1,1,0,4.0,3,0.0,7.733333332999999,2,22.22222222,0.0,0.0,22.22222222,0.0,11.11111111,22.22222222,11.11111111,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
52,1,5.0,416.0,0.0,0.0,1,1070901.0,0.0,0.0,3,5,7,115.0,1,4.0,3,0,3,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,3,1,3,21.0,1,1,1,500.0,3,0.0,0.0,2,100.0,2,44.0,3,2,1,0,2,1,1,0,0,1,0,0,3,447301.0,0,0,0,3.0,2,0.0,4.9,2,8.660130719,8.333333332999999,28.75816993,5.555555556,5.718954247999999,17.15686275,17.32026144,2.777777778,0.0,5.718954247999999,0.0,0.0,0.0,0.0,9.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
53,1,7.0,0.0,0.0,0.0,1,1000000.0,0.0,2.0,4,3,8,70.0,1,5.0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,3,3,1,3,21.0,1,1,3,440.0,2,0.0,0.0,2,75.0,1,26.0,3,2,1,1,2,1,1,1,1,1,0,0,3,7941.0,1,1,0,4.0,3,3.0,6.466666667,1,5.555555556,0.0,44.44444444,11.11111111,0.0,0.0,27.77777778,5.555555556,5.555555556,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
54,1,2.0,888.0,38.0,23.0,1,6500000.0,10.0,0.0,1,3,4,40.0,1,2.0,3,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,18.0,0,0,1,500.0,1,0.0,0.0,2,79.0,1,0.0,2,2,1,0,2,1,0,1,0,1,0,0,3,86394.0,1,0,1,3.0,3,0.0,4.183333333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
55,1,3.0,524.0,0.0,0.0,1,1000000.0,3.0,0.0,2,2,3,30.0,1,1.0,2,0,2,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,1,2,3,1,3,18.0,0,1,1,500.0,2,0.0,0.0,3,74.0,1,22.0,2,2,1,0,1,1,1,1,0,1,0,0,3,217103.0,1,0,0,3.0,2,0.0,3.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
56,1,6.0,16.0,0.0,0.0,0,1000000.0,0.0,1.0,2,2,3,5.0,0,0.0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,21.0,1,1,1,500.0,2,1.0,1.0,3,2.0,1,25.0,1,3,1,0,1,1,0,0,0,0,0,0,3,12999889.0,1,1,0,3.0,2,0.0,24.0,1,11.76470588,0.0,0.0,35.29411765,17.64705882,17.64705882,0.0,5.882352941000001,5.882352941000001,5.882352941000001,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
57,1,2.0,272.0,24.0,0.0,0,1000000.0,1.0,0.0,2,2,4,15.0,0,0.0,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,1,1,21.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,2,2,1,0,1,1,0,0,1,0,0,0,2,282991.0,1,1,0,3.0,3,0.0,4.716666667,3,11.11111111,0.0,0.0,44.44444444,11.11111111,5.555555556,11.11111111,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
58,1,2.0,0.0,0.0,0.0,0,1000000.0,0.0,1.0,2,0,2,50.0,0,0.0,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,21.0,1,1,3,500.0,2,0.0,0.0,3,1.0,1,15.0,2,3,0,0,1,1,1,0,1,0,0,0,1,7941.0,1,1,0,4.0,3,0.0,16.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
59,1,2.0,124.0,13.0,0.0,0,2000000.0,2.0,1.0,2,0,2,14.0,0,0.0,3,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,18.0,1,1,2,500.0,0,0.0,0.0,0,4.0,1,17.0,3,2,1,0,1,1,0,0,0,0,0,0,3,754828.0,0,0,0,3.0,2,0.0,3.3222222219999997,2,5.555555556,0.0,2.777777778,11.11111111,2.777777778,5.555555556,11.11111111,0.0,5.555555556,0.0,0.0,0.0,5.555555556,0.0,6.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
60,1,5.0,409.0,22.0,-4.0,1,3900000.0,0.0,0.0,2,0,2,50.0,0,2.0,2,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,18.0,1,1,3,500.0,2,1.0,1.0,0,0.0,0,20.0,1,1,1,1,1,1,0,0,1,0,0,0,1,28597.0,0,0,0,3.0,2,0.0,12.74444444,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
61,1,2.0,51.0,0.0,0.0,1,4100000.0,10.0,0.0,2,1,4,18.0,0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,21.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,1,1,0,0,1,1,0,0,0,0,0,0,1,761094.0,0,0,0,3.0,2,0.0,3.983333333,2,5.555555556,0.0,50.0,5.555555556,0.0,11.11111111,16.66666667,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
62,1,2.0,388.0,17.0,6.0,0,750000.0,0.0,1.0,2,1,2,18.0,0,0.0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,2,18.0,1,1,3,500.0,2,1.0,1.0,3,1.0,0,20.0,1,2,1,1,1,1,1,0,0,0,0,0,2,17535.0,0,0,0,3.0,3,0.0,10.0,2,11.76470588,0.0,0.0,52.94117647,5.882352941000001,0.0,5.882352941000001,0.0,11.76470588,5.882352941000001,0.0,0.0,5.882352941000001,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
63,1,2.0,315.0,3.0,0.0,0,1000000.0,1.0,0.0,2,0,2,4.0,0,0.0,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,18.0,1,1,3,500.0,2,0.0,0.0,0,1.0,0,19.0,1,1,0,0,1,1,0,0,0,0,0,0,1,204716.0,0,0,0,3.0,2,0.0,4.0,2,18.82352941,0.0,0.0,5.0,10.0,15.88235294,13.82352941,7.941176471,5.882352941000001,0.0,0.0,5.882352941000001,10.88235294,5.882352941000001,4.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
64,1,2.0,0.0,0.0,0.0,0,1000000.0,1.0,0.0,2,0,2,17.0,0,0.0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,18.0,1,1,2,500.0,2,0.0,0.0,0,5.0,0,6.0,1,1,1,1,1,1,0,0,0,0,0,0,1,7941.0,0,0,0,3.0,2,2.0,1.0,2,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
65,1,7.0,0.0,0.0,0.0,1,1000000.0,0.0,0.0,2,0,1,488.0,0,0.0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,18.0,1,1,3,500.0,2,0.0,0.0,3,0.0,0,25.0,3,1,1,0,2,1,1,0,1,0,0,0,3,7941.0,0,1,0,3.0,2,0.0,75.0,1,11.11111111,0.0,22.22222222,33.33333333,5.555555556,5.555555556,5.555555556,5.555555556,0.0,11.11111111,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
66,1,5.0,157.0,43.0,2.0,1,1000000.0,0.0,0.0,4,1,5,39.0,0,0.0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,18.0,1,1,2,500.0,2,0.0,0.0,3,0.0,0,25.0,2,1,0,0,1,1,1,0,1,1,0,1,3,346300.0,0,0,0,3.0,3,0.0,9.466666667,1,8.680555556,0.0,22.91666667,18.40277778,2.777777778,0.0,23.61111111,8.680555556,6.25,8.680555556,0.0,0.0,0.0,0.0,8.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
67,1,2.0,133.0,0.0,0.0,0,1000000.0,0.0,4.0,2,0,2,5.0,0,0.0,0,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,21.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1873143.0,0,0,0,3.0,2,0.0,20.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
